name,link_id,link_key,speed_sensor_id,count_sensor_id,from_node_id,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit,lane_capacity_in_vhc_per_hour,link_type,jam_density,wave_speed,demand_type_code,mode_code,network_design_flag,grade,geometry,original_geometry,map_matching_orientation_code,map_matching_loop_code,
,0,,,,1,3,Freeway,1,1.00000,3,60.0000,1900.0000,1,180.0,12.0,"","","<LineString><coordinates>2.990533,23.709122,0.0 9.771559,38.407951,0.0</coordinates></LineString>","<LineString><coordinates>2.990533,23.709122,0.0 9.771559,38.407951,0.0</coordinates></LineString>",,,
,0,,,,3,4,Freeway,1,1.00000,3,60.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>9.771559,38.407951,0.0 20.024308,38.407951,0.0</coordinates></LineString>","<LineString><coordinates>9.771559,38.407951,0.0 20.024308,38.407951,0.0</coordinates></LineString>",,,
,0,,,,4,5,Freeway,1,1.00000,3,60.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>20.024308,38.407951,0.0 29.871008,38.407951,0.0</coordinates></LineString>","<LineString><coordinates>20.024308,38.407951,0.0 29.871008,38.407951,0.0</coordinates></LineString>",,,
,0,,,,5,6,Freeway,1,1.00000,3,60.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>29.871008,38.407951,0.0 41.138881,38.407951,0.0</coordinates></LineString>","<LineString><coordinates>29.871008,38.407951,0.0 41.138881,38.407951,0.0</coordinates></LineString>",,,
,0,,,,6,7,Freeway,1,1.00000,3,60.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>41.138881,38.407951,0.0 51.391630,38.407951,0.0</coordinates></LineString>","<LineString><coordinates>41.138881,38.407951,0.0 51.391630,38.407951,0.0</coordinates></LineString>",,,
,0,,,,7,8,Freeway,1,1.00000,3,60.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>51.391630,38.407951,0.0 62.557990,38.407951,0.0</coordinates></LineString>","<LineString><coordinates>51.391630,38.407951,0.0 62.557990,38.407951,0.0</coordinates></LineString>",,,
,0,,,,8,9,Freeway,1,1.00000,3,60.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>62.557990,38.407951,0.0 71.795615,38.407951,0.0</coordinates></LineString>","<LineString><coordinates>62.557990,38.407951,0.0 71.795615,38.407951,0.0</coordinates></LineString>",,,
,0,,,,10,11,Freeway,1,1.00000,2,60.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>80.525679,38.407951,0.0 88.646668,38.407951,0.0</coordinates></LineString>","<LineString><coordinates>80.525679,38.407951,0.0 88.646668,38.407951,0.0</coordinates></LineString>",,,
,0,,,,11,12,Freeway,1,1.00000,3,60.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>88.646668,38.407951,0.0 92.402626,31.505110,0.0</coordinates></LineString>","<LineString><coordinates>88.646668,38.407951,0.0 92.402626,31.505110,0.0</coordinates></LineString>",,,
,0,,,,9,10,Freeway,1,1.00000,2,60.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>71.795615,38.407951,0.0 80.525679,38.407951,0.0</coordinates></LineString>","<LineString><coordinates>71.795615,38.407951,0.0 80.525679,38.407951,0.0</coordinates></LineString>",,,
,0,,,,1,14,Freeway,1,1.00000,3,60.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>2.990533,23.709122,0.0 5.508040,17.699428,0.0</coordinates></LineString>","<LineString><coordinates>2.990533,23.709122,0.0 5.508040,17.699428,0.0</coordinates></LineString>",,,
,0,,,,14,15,Freeway,1,1.00000,3,60.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>5.508040,17.699428,0.0 7.639800,12.826835,0.0</coordinates></LineString>","<LineString><coordinates>5.508040,17.699428,0.0 7.639800,12.826835,0.0</coordinates></LineString>",,,
,0,,,,15,16,Freeway,1,1.00000,3,60.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>7.639800,12.826835,0.0 9.974584,7.649704,0.0</coordinates></LineString>","<LineString><coordinates>7.639800,12.826835,0.0 9.974584,7.649704,0.0</coordinates></LineString>",,,
,0,,,,16,17,Freeway,1,1.00000,3,60.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>9.974584,7.649704,0.0 15.760789,7.649704,0.0</coordinates></LineString>","<LineString><coordinates>9.974584,7.649704,0.0 15.760789,7.649704,0.0</coordinates></LineString>",,,
